Customer ID,Recency,Frequency,Monetary,KMeans_Cluster,Cluster_Persona
14156,14,1897,39325.31,3,Potential Loyalists
14157,25,40,559.95,3,Potential Loyalists
14159,15,663,2794.8,3,Potential Loyalists
14160,246,56,2121.67,2,Hibernating / Low-Value
14161,5,195,2012.76,3,Potential Loyalists
14163,98,6,148.71,0,At-Risk Customers
14166,141,50,227.0,0,At-Risk Customers
14167,100,63,652.0,0,At-Risk Customers
14168,56,14,330.65,3,Potential Loyalists
14169,66,54,444.83,3,Potential Loyalists
14170,11,159,509.88,3,Potential Loyalists
14171,366,5,33.3,2,Hibernating / Low-Value
14172,241,40,212.57,2,Hibernating / Low-Value
14173,277,3,53.56,2,Hibernating / Low-Value
14175,54,154,3320.95,3,Potential Loyalists
14176,3,14,319.21,3,Potential Loyalists
14177,17,136,996.9300000000001,3,Potential Loyalists
14180,8,29,472.18,3,Potential Loyalists
14181,46,53,297.8,3,Potential Loyalists
14182,79,48,640.52,3,Potential Loyalists
14183,47,33,258.44,3,Potential Loyalists
14186,63,97,1460.99,3,Potential Loyalists
14187,109,7,110.75,0,At-Risk Customers
14189,4,42,775.1,3,Potential Loyalists
14191,30,6,132.9,3,Potential Loyalists
14192,24,14,293.74,3,Potential Loyalists
14193,32,22,356.8,3,Potential Loyalists
14194,28,339,6272.41,3,Potential Loyalists
14197,46,17,327.7,3,Potential Loyalists
14198,36,45,688.43,3,Potential Loyalists
14199,59,13,552.6,3,Potential Loyalists
14200,253,20,359.3,2,Hibernating / Low-Value
14201,45,16,396.35,3,Potential Loyalists
14202,17,19,426.01,3,Potential Loyalists
14203,33,12,182.09,3,Potential Loyalists
14204,58,182,749.23,3,Potential Loyalists
14205,30,86,1396.83,3,Potential Loyalists
14206,24,46,718.95,3,Potential Loyalists
14207,323,2,157.8,2,Hibernating / Low-Value
14208,187,19,315.9,0,At-Risk Customers
14209,21,119,2264.83,3,Potential Loyalists
14210,7,206,3546.36,3,Potential Loyalists
14211,47,114,1839.94,3,Potential Loyalists
14212,81,2,136.0,3,Potential Loyalists
14215,4,73,1246.65,3,Potential Loyalists
14216,50,16,255.39,3,Potential Loyalists
14217,2,62,1030.91,3,Potential Loyalists
14219,45,29,436.74,3,Potential Loyalists
14220,203,15,532.2,0,At-Risk Customers
14221,85,144,2886.33,3,Potential Loyalists
14224,26,107,500.89,3,Potential Loyalists
14225,70,78,1581.82,3,Potential Loyalists
14226,77,28,573.0,3,Potential Loyalists
14227,50,191,2805.75,3,Potential Loyalists
14228,73,36,695.6,3,Potential Loyalists
14229,39,27,646.1899999999999,3,Potential Loyalists
14230,71,27,696.2,3,Potential Loyalists
14231,86,19,309.90999999999997,3,Potential Loyalists
14233,101,35,1164.15,0,At-Risk Customers
14235,134,56,996.77,0,At-Risk Customers
14236,8,31,897.18,3,Potential Loyalists
14237,9,21,360.85,3,Potential Loyalists
14238,298,3,94.0,2,Hibernating / Low-Value
14239,67,96,1768.32,3,Potential Loyalists
14240,59,18,338.2,3,Potential Loyalists
14243,1,208,4289.79,3,Potential Loyalists
14244,296,14,245.45999999999998,2,Hibernating / Low-Value
14247,40,87,503.5,3,Potential Loyalists
14248,95,33,603.53,0,At-Risk Customers
14249,46,255,4261.961,3,Potential Loyalists
14252,17,9,130.99,3,Potential Loyalists
14253,129,10,330.75,0,At-Risk Customers
14254,68,23,601.03,3,Potential Loyalists
14256,127,74,1303.28,0,At-Risk Customers
14257,16,130,2442.5299999999997,3,Potential Loyalists
14258,31,95,7191.8,3,Potential Loyalists
14260,107,47,761.8,0,At-Risk Customers
14263,59,16,322.93,3,Potential Loyalists
14264,15,53,991.89,3,Potential Loyalists
14265,100,41,696.85,0,At-Risk Customers
14266,64,1,40.56,3,Potential Loyalists
14268,106,19,354.85,0,At-Risk Customers
14269,75,10,180.32999999999998,3,Potential Loyalists
14271,45,29,106.81,3,Potential Loyalists
14272,198,27,424.42,0,At-Risk Customers
14274,322,15,256.6,2,Hibernating / Low-Value
14275,31,13,237.98,3,Potential Loyalists
14276,43,57,982.9399999999999,3,Potential Loyalists
14277,47,107,722.3,3,Potential Loyalists
14278,45,12,154.82999999999998,3,Potential Loyalists
14279,156,3,191.86,0,At-Risk Customers
14281,44,5,137.65,3,Potential Loyalists
14282,3,72,1217.28,3,Potential Loyalists
14283,99,39,575.64,0,At-Risk Customers
14284,289,33,636.45,2,Hibernating / Low-Value
14285,149,27,855.81,0,At-Risk Customers
14286,40,197,3119.85,3,Potential Loyalists
14290,49,43,1710.61,3,Potential Loyalists
14291,16,233,3427.0499999999997,3,Potential Loyalists
14292,46,72,1600.78,3,Potential Loyalists
14293,4,65,1668.37,3,Potential Loyalists
14294,43,23,375.34,3,Potential Loyalists
14295,74,59,1602.91,3,Potential Loyalists
14296,57,24,403.84999999999997,3,Potential Loyalists
14298,11,801,20898.83,3,Potential Loyalists
14299,1,125,2824.73,3,Potential Loyalists
14301,52,27,623.89,3,Potential Loyalists
14302,66,27,577.3,3,Potential Loyalists
14303,43,22,277.94,3,Potential Loyalists
14304,15,69,1301.5,3,Potential Loyalists
14306,313,6,119.16,2,Hibernating / Low-Value
14307,9,119,1816.98,3,Potential Loyalists
14309,49,63,1136.72,3,Potential Loyalists
14310,68,22,492.1,3,Potential Loyalists
14311,203,11,206.19,0,At-Risk Customers
14312,14,75,1119.59,3,Potential Loyalists
14314,66,2,109.8,3,Potential Loyalists
14315,200,28,542.09,0,At-Risk Customers
14316,58,13,276.54,3,Potential Loyalists
14318,96,8,144.1,0,At-Risk Customers
14319,60,25,473.84999999999997,3,Potential Loyalists
14320,182,43,695.61,0,At-Risk Customers
14321,67,49,592.56,3,Potential Loyalists
14322,65,11,341.5,3,Potential Loyalists
14324,45,40,689.01,3,Potential Loyalists
14325,205,15,198.08,0,At-Risk Customers
14326,99,43,679.01,0,At-Risk Customers
14327,18,89,1506.52,3,Potential Loyalists
14329,11,263,4140.35,3,Potential Loyalists
14330,259,13,200.63,2,Hibernating / Low-Value
14332,17,36,1025.0,3,Potential Loyalists
14334,61,86,1517.79,3,Potential Loyalists
14338,172,17,269.8,0,At-Risk Customers
14339,64,6,160.95,3,Potential Loyalists
14341,56,129,2147.9,3,Potential Loyalists
14342,108,9,144.32999999999998,0,At-Risk Customers
14343,57,237,1078.96,3,Potential Loyalists
14344,3,156,1990.12,3,Potential Loyalists
14346,61,73,1070.69,3,Potential Loyalists
14347,372,6,82.6,2,Hibernating / Low-Value
14350,16,36,573.19,3,Potential Loyalists
14353,46,18,266.0,3,Potential Loyalists
14355,1,60,840.05,3,Potential Loyalists
14358,25,25,400.06,3,Potential Loyalists
14361,214,11,179.28,0,At-Risk Customers
14363,38,7,214.72,3,Potential Loyalists
14365,30,49,594.88,3,Potential Loyalists
14366,161,1,136.0,0,At-Risk Customers
14369,278,25,449.23,2,Hibernating / Low-Value
14370,124,35,644.73,0,At-Risk Customers
14372,79,30,501.28,3,Potential Loyalists
14374,177,5,79.3,0,At-Risk Customers
14375,86,128,650.41,3,Potential Loyalists
14376,319,18,215.46,2,Hibernating / Low-Value
14378,257,8,118.5,2,Hibernating / Low-Value
14379,29,77,710.71,3,Potential Loyalists
14381,87,58,428.65999999999997,3,Potential Loyalists
14382,26,168,585.71,3,Potential Loyalists
14384,136,3,58.5,0,At-Risk Customers
14388,8,204,3158.15,3,Potential Loyalists
14389,60,39,700.6,3,Potential Loyalists
14390,8,189,1516.91,3,Potential Loyalists
14391,212,14,135.6,0,At-Risk Customers
14392,68,13,206.7,3,Potential Loyalists
14394,200,6,93.8,0,At-Risk Customers
14395,8,444,4327.35,3,Potential Loyalists
14396,7,213,1542.99,3,Potential Loyalists
14398,37,51,662.39,3,Potential Loyalists
14399,30,181,1472.31,3,Potential Loyalists
14400,44,42,695.53,3,Potential Loyalists
14401,60,70,2357.54,3,Potential Loyalists
14402,288,7,105.6,2,Hibernating / Low-Value
14403,225,1,83.4,2,Hibernating / Low-Value
14404,5,97,952.41,3,Potential Loyalists
14408,368,7,232.2,2,Hibernating / Low-Value
14409,16,44,1158.0,3,Potential Loyalists
14410,12,195,1421.6,3,Potential Loyalists
14412,60,39,574.56,3,Potential Loyalists
14413,46,73,279.96999999999997,3,Potential Loyalists
14414,10,16,595.2,3,Potential Loyalists
14415,15,639,5620.13,3,Potential Loyalists
14417,23,128,457.14,3,Potential Loyalists
14419,18,23,202.85,3,Potential Loyalists
14420,32,52,988.58,3,Potential Loyalists
14421,148,63,1416.69,0,At-Risk Customers
14422,10,314,5536.82,3,Potential Loyalists
14423,73,9,141.65,3,Potential Loyalists
14425,70,37,633.55,3,Potential Loyalists
14426,39,355,6198.58,3,Potential Loyalists
14427,130,25,545.48,0,At-Risk Customers
14429,39,22,516.28,3,Potential Loyalists
14430,147,29,1056.8,0,At-Risk Customers
14431,15,51,1294.3999999999999,3,Potential Loyalists
14433,101,76,269.7,0,At-Risk Customers
14436,189,1,30.0,0,At-Risk Customers
14437,1,41,851.86,3,Potential Loyalists
14439,79,79,4626.62,3,Potential Loyalists
14440,1,72,2895.9,3,Potential Loyalists
14441,10,83,1985.1,3,Potential Loyalists
14442,50,71,1645.05,3,Potential Loyalists
14443,4,60,966.27,3,Potential Loyalists
14444,92,10,90.56,3,Potential Loyalists
14445,91,32,221.65,3,Potential Loyalists
14446,22,45,175.38,3,Potential Loyalists
14447,36,35,528.6,3,Potential Loyalists
14449,8,283,1426.75,3,Potential Loyalists
14450,15,36,645.19,3,Potential Loyalists
14451,25,404,2450.13,3,Potential Loyalists
14452,31,69,391.2,3,Potential Loyalists
14454,12,103,803.2,3,Potential Loyalists
14455,68,75,535.5699999999999,3,Potential Loyalists
14458,16,46,180.6,3,Potential Loyalists
14459,287,53,2233.341,2,Hibernating / Low-Value
14460,32,21,461.64,3,Potential Loyalists
14461,18,431,3816.97,3,Potential Loyalists
14462,68,45,180.09,3,Potential Loyalists
14463,135,1,81.75,0,At-Risk Customers
14464,204,3,51.0,0,At-Risk Customers
14465,64,58,2062.35,3,Potential Loyalists
14466,8,129,1839.0,3,Potential Loyalists
14467,25,217,1609.63,3,Potential Loyalists
14468,369,7,86.65,2,Hibernating / Low-Value
14469,52,133,1683.05,3,Potential Loyalists
14470,66,14,178.4,3,Potential Loyalists
14471,227,40,390.3,2,Hibernating / Low-Value
14472,325,48,239.98,2,Hibernating / Low-Value
14474,215,102,720.47,0,At-Risk Customers
14475,44,6,225.3,3,Potential Loyalists
14478,18,50,816.25,3,Potential Loyalists
14479,1,127,937.06,3,Potential Loyalists
14480,38,50,998.22,3,Potential Loyalists
14481,43,113,1305.32,3,Potential Loyalists
14482,15,91,673.31,3,Potential Loyalists
14483,372,4,120.0,2,Hibernating / Low-Value
14484,37,36,688.58,3,Potential Loyalists
14486,147,6,175.5,0,At-Risk Customers
14487,4,44,193.53,3,Potential Loyalists
14489,73,68,1076.85,3,Potential Loyalists
14490,42,78,1246.59,3,Potential Loyalists
14491,8,4,127.2,3,Potential Loyalists
14492,66,84,1622.68,3,Potential Loyalists
14493,26,232,2322.44,3,Potential Loyalists
14494,37,9,147.6,3,Potential Loyalists
14495,295,1,51.0,2,Hibernating / Low-Value
14496,9,78,1560.88,3,Potential Loyalists
14497,309,11,221.69,2,Hibernating / Low-Value
14498,37,167,1456.48,3,Potential Loyalists
14499,10,123,1293.0,3,Potential Loyalists
14505,40,789,5696.6,3,Potential Loyalists
14506,5,152,1235.9,3,Potential Loyalists
14507,14,161,1751.05,3,Potential Loyalists
14508,12,126,542.17,3,Potential Loyalists
14509,170,24,101.0,0,At-Risk Customers
14510,11,70,849.62,3,Potential Loyalists
14512,19,54,824.61,3,Potential Loyalists
14513,204,4,251.3,0,At-Risk Customers
14514,72,259,3260.28,3,Potential Loyalists
14515,23,68,1239.0900000000001,3,Potential Loyalists
14516,152,37,163.92,0,At-Risk Customers
14519,319,39,206.09,2,Hibernating / Low-Value
14521,127,14,172.84,0,At-Risk Customers
14522,231,24,478.8,2,Hibernating / Low-Value
14524,45,117,955.02,3,Potential Loyalists
14525,64,225,2091.07,3,Potential Loyalists
14526,25,42,262.4,3,Potential Loyalists
14527,1,1502,13323.95,3,Potential Loyalists
14530,32,243,2552.61,3,Potential Loyalists
14531,115,28,365.39,0,At-Risk Customers
14532,47,245,2710.93,3,Potential Loyalists
14533,43,9,322.51,3,Potential Loyalists
14534,33,203,1639.71,3,Potential Loyalists
14535,31,494,2846.59,3,Potential Loyalists
14537,259,11,245.04,2,Hibernating / Low-Value
14538,166,27,541.14,0,At-Risk Customers
14540,15,181,2327.7,3,Potential Loyalists
14541,52,69,1008.18,3,Potential Loyalists
14543,16,85,3771.24,3,Potential Loyalists
14544,106,67,678.95,0,At-Risk Customers
14545,310,23,349.25,2,Hibernating / Low-Value
14546,12,388,2446.0099999999998,3,Potential Loyalists
14548,206,100,899.49,0,At-Risk Customers
14549,56,87,616.66,3,Potential Loyalists
14550,24,46,504.34000000000003,3,Potential Loyalists
14551,47,62,479.96,3,Potential Loyalists
14552,16,99,346.21,3,Potential Loyalists
14553,47,179,732.67,3,Potential Loyalists
14555,17,94,1787.85,3,Potential Loyalists
14556,232,196,748.14,2,Hibernating / Low-Value
14558,290,6,137.7,2,Hibernating / Low-Value
14560,23,70,1270.31,3,Potential Loyalists
14562,26,186,1594.83,3,Potential Loyalists
14563,145,96,365.1,0,At-Risk Customers
14564,70,94,1964.92,3,Potential Loyalists
14565,109,30,665.75,0,At-Risk Customers
14568,71,45,872.6,3,Potential Loyalists
14569,88,20,174.39,3,Potential Loyalists
14570,79,32,175.24,3,Potential Loyalists
14571,61,29,121.85000000000001,3,Potential Loyalists
14572,53,228,2103.36,3,Potential Loyalists
14573,8,145,721.3100000000001,3,Potential Loyalists
14574,368,11,143.7,2,Hibernating / Low-Value
14575,124,72,438.01,0,At-Risk Customers
14576,8,1,35.4,3,Potential Loyalists
14577,30,61,460.9,3,Potential Loyalists
14579,68,25,105.56,3,Potential Loyalists
14580,154,1,14.85,0,At-Risk Customers
14581,180,42,190.1,0,At-Risk Customers
14583,19,172,685.18,3,Potential Loyalists
14584,57,120,692.9,3,Potential Loyalists
14585,18,79,551.8199999999999,3,Potential Loyalists
14588,214,15,122.64,0,At-Risk Customers
14589,7,3,39.75,3,Potential Loyalists
14590,60,188,2516.56,3,Potential Loyalists
14593,33,445,2631.26,3,Potential Loyalists
14594,9,31,255.0,3,Potential Loyalists
14595,89,34,423.84999999999997,3,Potential Loyalists
14596,262,56,189.52,2,Hibernating / Low-Value
14597,15,35,476.07,3,Potential Loyalists
14598,205,40,162.07,0,At-Risk Customers
14599,26,82,474.54,3,Potential Loyalists
14600,29,28,464.28,3,Potential Loyalists
14602,292,30,192.61,2,Hibernating / Low-Value
14604,269,22,133.91,2,Hibernating / Low-Value
14605,10,104,684.21,3,Potential Loyalists
14606,2,3696,15330.86,3,Potential Loyalists
14607,173,90,2867.06,0,At-Risk Customers
14608,15,15,741.7,3,Potential Loyalists
14610,31,10,24.35,3,Potential Loyalists
14611,79,33,511.15,3,Potential Loyalists
14612,51,10,506.5,3,Potential Loyalists
14614,22,19,295.13,3,Potential Loyalists
14615,30,43,814.31,3,Potential Loyalists
14616,21,1,79.2,3,Potential Loyalists
14617,38,8,136.39,3,Potential Loyalists
14618,12,26,436.21,3,Potential Loyalists
14619,177,37,767.35,0,At-Risk Customers
14621,147,65,1087.21,0,At-Risk Customers
14623,16,150,1028.48,3,Potential Loyalists
14624,51,34,533.68,3,Potential Loyalists
14625,10,195,3129.23,3,Potential Loyalists
14626,31,94,1666.73,3,Potential Loyalists
14627,15,29,462.75,3,Potential Loyalists
14628,78,59,1251.29,3,Potential Loyalists
14630,120,17,266.2,0,At-Risk Customers
14631,22,43,886.93,3,Potential Loyalists
14634,73,94,1662.24,3,Potential Loyalists
14635,89,12,186.22,3,Potential Loyalists
14637,313,7,106.67999999999999,2,Hibernating / Low-Value
14639,44,111,1852.57,3,Potential Loyalists
14640,45,97,1516.48,3,Potential Loyalists
14643,253,23,568.0,2,Hibernating / Low-Value
14644,53,24,561.95,3,Potential Loyalists
14645,270,16,216.9,2,Hibernating / Low-Value
14646,10,513,14339.93,3,Potential Loyalists
14647,159,19,177.0,0,At-Risk Customers
14648,52,440,3755.94,3,Potential Loyalists
14649,18,334,1547.74,3,Potential Loyalists
14650,224,2,39.0,2,Hibernating / Low-Value
14651,30,176,1000.87,3,Potential Loyalists
14653,149,137,1153.88,0,At-Risk Customers
14654,374,25,216.62,2,Hibernating / Low-Value
14655,24,36,683.88,3,Potential Loyalists
14656,51,130,468.15,3,Potential Loyalists
14657,65,84,542.0,3,Potential Loyalists
14662,63,81,544.01,3,Potential Loyalists
14663,66,62,357.43,3,Potential Loyalists
14665,63,39,700.0,3,Potential Loyalists
14667,1,706,10018.48,3,Potential Loyalists
14668,81,12,111.63,3,Potential Loyalists
14669,269,215,1860.91,2,Hibernating / Low-Value
14670,368,56,190.47,2,Hibernating / Low-Value
14671,185,49,931.35,0,At-Risk Customers
14672,151,41,240.39,0,At-Risk Customers
14673,3,86,1575.11,3,Potential Loyalists
14674,145,13,148.16,0,At-Risk Customers
14675,24,136,435.25,3,Potential Loyalists
14676,36,21,945.17,3,Potential Loyalists
14677,228,14,184.91,2,Hibernating / Low-Value
14678,215,22,373.69,0,At-Risk Customers
14679,17,52,933.58,3,Potential Loyalists
14680,7,857,15054.13,3,Potential Loyalists
14681,23,11,352.5,3,Potential Loyalists
14682,64,77,1332.93,3,Potential Loyalists
14683,224,17,109.46,2,Hibernating / Low-Value
14684,26,97,215.32,3,Potential Loyalists
14685,212,169,2705.22,0,At-Risk Customers
14686,50,232,843.03,3,Potential Loyalists
14687,36,20,522.26,3,Potential Loyalists
14688,9,175,1660.87,3,Potential Loyalists
14690,28,51,327.08,3,Potential Loyalists
14692,16,88,916.29,3,Potential Loyalists
14693,61,57,469.86,3,Potential Loyalists
14694,253,13,216.44,2,Hibernating / Low-Value
14695,155,78,1264.39,0,At-Risk Customers
14696,9,40,648.63,3,Potential Loyalists
14699,71,39,537.77,3,Potential Loyalists
14700,51,55,880.96,3,Potential Loyalists
14701,78,271,1740.92,3,Potential Loyalists
14702,1,355,3077.63,3,Potential Loyalists
14704,60,67,253.91,3,Potential Loyalists
14706,254,24,321.84,2,Hibernating / Low-Value
14708,4,16,356.28000000000003,3,Potential Loyalists
14709,15,138,3012.69,3,Potential Loyalists
14710,15,298,1250.46,3,Potential Loyalists
14712,54,7,411.0,3,Potential Loyalists
14713,1,357,2474.81,3,Potential Loyalists
14714,43,77,633.9499999999999,3,Potential Loyalists
14715,156,61,570.12,0,At-Risk Customers
14716,80,45,235.77,3,Potential Loyalists
14717,369,10,71.35,2,Hibernating / Low-Value
14718,46,8,139.9,3,Potential Loyalists
14721,15,27,115.77,3,Potential Loyalists
14722,113,64,315.5,0,At-Risk Customers
14723,7,200,907.76,3,Potential Loyalists
14724,226,41,295.4,2,Hibernating / Low-Value
14725,30,46,470.62,3,Potential Loyalists
14726,290,18,114.8,2,Hibernating / Low-Value
14727,182,35,172.35,0,At-Risk Customers
14728,49,13,160.73,3,Potential Loyalists
14729,9,133,541.34,3,Potential Loyalists
14732,28,122,2656.83,3,Potential Loyalists
14733,3,104,3229.96,3,Potential Loyalists
14734,61,54,913.62,3,Potential Loyalists
14735,24,148,4680.93,3,Potential Loyalists
14736,121,94,292.68,0,At-Risk Customers
14737,36,18,1199.9,3,Potential Loyalists
14738,196,21,343.95,0,At-Risk Customers
14739,3,126,2939.7,3,Potential Loyalists
14740,45,129,2383.06,3,Potential Loyalists
14741,8,26,497.25,3,Potential Loyalists
14742,71,33,539.05,3,Potential Loyalists
14743,228,3,50.480000000000004,2,Hibernating / Low-Value
14744,44,68,1050.2,3,Potential Loyalists
14745,137,67,1134.29,0,At-Risk Customers
14746,51,3,80.7,3,Potential Loyalists
14748,4,87,1448.53,3,Potential Loyalists
14749,115,12,181.75,0,At-Risk Customers
14750,372,30,93.13,2,Hibernating / Low-Value
14751,320,7,126.44999999999999,2,Hibernating / Low-Value
14753,96,17,298.8,0,At-Risk Customers
14754,61,92,864.23,3,Potential Loyalists
14755,17,216,4335.92,3,Potential Loyalists
14756,18,64,1290.02,3,Potential Loyalists
14758,32,52,971.46,3,Potential Loyalists
14761,80,12,162.17000000000002,3,Potential Loyalists
14762,262,7,100.8,2,Hibernating / Low-Value
14766,2,190,3598.4,3,Potential Loyalists
14767,110,16,297.61,0,At-Risk Customers
14769,26,316,4753.83,3,Potential Loyalists
14770,103,133,2321.26,0,At-Risk Customers
14771,257,47,594.62,2,Hibernating / Low-Value
14773,228,9,127.8,2,Hibernating / Low-Value
14774,164,10,192.85,0,At-Risk Customers
14775,8,19,359.76,3,Potential Loyalists
14776,23,63,944.76,3,Potential Loyalists
14777,39,13,232.2,3,Potential Loyalists
14783,295,16,287.14,2,Hibernating / Low-Value
14784,25,12,159.94,3,Potential Loyalists
14786,186,7,90.96,0,At-Risk Customers
14787,107,15,110.64999999999999,0,At-Risk Customers
14788,232,24,397.72999999999996,2,Hibernating / Low-Value
14790,10,82,1480.13,3,Potential Loyalists
14791,242,19,303.63,2,Hibernating / Low-Value
14793,171,25,396.91,0,At-Risk Customers
14794,38,20,317.24,3,Potential Loyalists
14796,2,402,2627.34,3,Potential Loyalists
14797,143,15,274.81,0,At-Risk Customers
14798,17,37,550.5699999999999,3,Potential Loyalists
14799,373,9,151.65,2,Hibernating / Low-Value
14800,5,235,2448.15,3,Potential Loyalists
14805,40,80,487.39,3,Potential Loyalists
14806,75,8,96.6,3,Potential Loyalists
14807,26,37,472.89,3,Potential Loyalists
14809,257,16,623.1,2,Hibernating / Low-Value
14810,5,67,416.49,3,Potential Loyalists
14811,23,27,157.75,3,Potential Loyalists
14812,234,36,175.05,2,Hibernating / Low-Value
14813,5,142,824.19,3,Potential Loyalists
14814,217,31,150.51,0,At-Risk Customers
14817,31,141,2119.19,3,Potential Loyalists
14818,94,54,382.81,0,At-Risk Customers
14819,130,39,123.99,0,At-Risk Customers
14820,16,31,590.7,3,Potential Loyalists
14821,2,66,1017.05,3,Potential Loyalists
14822,121,9,157.7,0,At-Risk Customers
14824,15,124,2601.4,3,Potential Loyalists
14825,4,178,2326.2799999999997,3,Potential Loyalists
14826,217,10,385.2,0,At-Risk Customers
14828,24,13,888.64,3,Potential Loyalists
14829,8,66,967.5699999999999,3,Potential Loyalists
14831,316,73,1285.32,2,Hibernating / Low-Value
14833,134,7,94.8,0,At-Risk Customers
14834,43,16,344.86,3,Potential Loyalists
14837,78,95,1657.94,3,Potential Loyalists
14838,59,71,773.6700000000001,3,Potential Loyalists
14839,54,64,697.38,3,Potential Loyalists
14840,175,17,279.96,0,At-Risk Customers
14841,10,143,3229.49,3,Potential Loyalists
14843,72,9,211.8,3,Potential Loyalists
14844,66,127,2317.16,3,Potential Loyalists
14846,63,10,183.6,3,Potential Loyalists
14847,43,45,810.05,3,Potential Loyalists
14848,40,7,166.32,3,Potential Loyalists
14849,9,332,6476.27,3,Potential Loyalists
14850,53,170,1105.31,3,Potential Loyalists
14851,266,13,272.46,2,Hibernating / Low-Value
14852,60,148,2562.43,3,Potential Loyalists
14853,59,14,302.96,3,Potential Loyalists
14854,26,80,1354.8,3,Potential Loyalists
14855,110,164,3559.7,0,At-Risk Customers
14857,78,141,2229.541,3,Potential Loyalists
14858,141,11,180.75,0,At-Risk Customers
14859,190,6,165.6,0,At-Risk Customers
14861,16,76,1175.02,3,Potential Loyalists
14865,8,2,28.08,3,Potential Loyalists
14866,40,6,573.76,3,Potential Loyalists
14867,31,80,1546.08,3,Potential Loyalists
14868,16,66,1207.02,3,Potential Loyalists
14869,24,172,1946.36,3,Potential Loyalists
14870,49,44,1161.4,3,Potential Loyalists
14871,129,99,681.19,0,At-Risk Customers
14872,119,40,783.48,0,At-Risk Customers
14873,269,19,292.65,2,Hibernating / Low-Value
14874,171,4,68.28,0,At-Risk Customers
14875,77,31,711.51,3,Potential Loyalists
14876,157,12,236.8,0,At-Risk Customers
14877,54,64,407.15,3,Potential Loyalists
14878,12,235,2057.3,3,Potential Loyalists
14879,320,26,171.62,2,Hibernating / Low-Value
14882,26,39,973.5500000000001,3,Potential Loyalists
14884,305,8,120.6,2,Hibernating / Low-Value
14885,63,9,342.0,3,Potential Loyalists
14890,254,47,659.8,2,Hibernating / Low-Value
14891,52,30,552.35,3,Potential Loyalists
14892,326,12,182.45,2,Hibernating / Low-Value
14893,253,33,571.76,2,Hibernating / Low-Value
14894,79,21,745.26,3,Potential Loyalists
14895,19,327,9418.99,3,Potential Loyalists
14896,1,238,1507.45,3,Potential Loyalists
14897,45,64,1436.57,3,Potential Loyalists
14898,7,176,1857.59,3,Potential Loyalists
14899,31,128,1128.58,3,Potential Loyalists
14901,2,68,795.46,3,Potential Loyalists
14902,31,37,642.26,3,Potential Loyalists
14904,44,73,509.0,3,Potential Loyalists
14905,10,54,934.44,3,Potential Loyalists
14907,3,126,2586.44,3,Potential Loyalists
14908,99,5,104.1,0,At-Risk Customers
14909,73,73,1219.93,3,Potential Loyalists
14911,1,4736,100268.51,3,Potential Loyalists
14912,37,26,512.53,3,Potential Loyalists
14913,24,151,2509.77,3,Potential Loyalists
14915,11,72,1394.07,3,Potential Loyalists
14916,67,41,688.42,3,Potential Loyalists
14917,232,19,481.63,2,Hibernating / Low-Value
14918,40,71,2791.21,3,Potential Loyalists
14919,175,13,359.35,0,At-Risk Customers
14920,201,39,616.65,0,At-Risk Customers
14922,29,46,767.24,3,Potential Loyalists
14924,246,17,454.92,2,Hibernating / Low-Value
14926,234,1,81.0,2,Hibernating / Low-Value
14927,32,20,308.2,3,Potential Loyalists
14928,263,21,223.91,2,Hibernating / Low-Value
14929,57,21,525.45,3,Potential Loyalists
14930,106,138,2315.92,0,At-Risk Customers
14932,1,26,457.83,3,Potential Loyalists
14934,14,90,1406.06,3,Potential Loyalists
14936,26,134,2949.11,3,Potential Loyalists
14938,198,57,1368.71,0,At-Risk Customers
14940,53,31,508.09,3,Potential Loyalists
14941,214,6,100.5,0,At-Risk Customers
14942,37,13,246.32,3,Potential Loyalists
14943,299,5,107.62,2,Hibernating / Low-Value
14944,25,109,2848.02,3,Potential Loyalists
14945,49,11,179.39999999999998,3,Potential Loyalists
14947,24,30,479.42,3,Potential Loyalists
14949,105,26,497.1,0,At-Risk Customers
14952,32,117,5014.37,3,Potential Loyalists
14953,54,196,640.06,3,Potential Loyalists
14954,339,38,131.13,2,Hibernating / Low-Value
14955,368,30,153.82,2,Hibernating / Low-Value
14957,280,14,110.1,2,Hibernating / Low-Value
14958,231,26,361.06,2,Hibernating / Low-Value
14961,15,313,6656.42,3,Potential Loyalists
14962,175,8,227.46,0,At-Risk Customers
14963,15,290,1602.96,3,Potential Loyalists
14966,23,112,709.5,3,Potential Loyalists
14967,77,13,313.90999999999997,3,Potential Loyalists
14968,94,42,282.9,0,At-Risk Customers
14969,339,4,371.95,2,Hibernating / Low-Value
14970,45,76,2692.4900000000002,3,Potential Loyalists
14972,17,2,30.299999999999997,3,Potential Loyalists
14975,57,14,179.7,3,Potential Loyalists
14977,361,4,31.93,2,Hibernating / Low-Value
14978,66,63,958.52,3,Potential Loyalists
14979,371,52,408.86,2,Hibernating / Low-Value
14980,373,22,131.63,2,Hibernating / Low-Value
14981,59,14,270.8,3,Potential Loyalists
14982,208,37,207.93,0,At-Risk Customers
14983,325,29,170.45,2,Hibernating / Low-Value
14984,187,8,266.7,0,At-Risk Customers
14986,12,97,507.2,3,Potential Loyalists
14987,17,3,20.65,3,Potential Loyalists
14988,16,198,1588.68,3,Potential Loyalists
14989,297,16,277.1,2,Hibernating / Low-Value
14990,248,42,200.77,2,Hibernating / Low-Value
